,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,Month,year
350,15,39456.0,73944.0,0.0,0.0,650.0,0.0,9329.16,4,1972
351,6,33468.0,58812.0,0.0,0.0,650.0,0.0,3614.64,2,1952
352,15,132.0,2880.0,0.0,0.0,12550.0,0.0,0.0,7,1956
353,12,28152.0,66204.0,0.0,0.0,2250.0,0.0,0.0,7,1976
354,8,31200.0,48888.0,1428.32,0.0,663.29,0.0,23270.64,9,1958
355,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1964
356,8,22879.56,38749.56,0.0,0.0,302.5,0.0,0.0,1,1958
357,6,34152.0,59976.0,0.0,0.0,487.5,0.0,20313.72,6,1975
358,18,56316.0,98904.0,0.0,0.0,650.0,0.0,9237.72,9,1959
359,20,54648.0,77856.0,0.0,0.0,224.27,0.0,2309.43,1,1956
360,14,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,1,1986
361,12,74988.0,140976.0,0.0,0.0,6634.54,0.0,23270.64,10,1953
362,15,22879.56,38749.56,0.0,0.0,1901.5,0.0,0.0,11,1987
363,7,59076.0,131088.0,0.0,0.0,12420.0,0.0,9319.08,12,1972
364,18,28080.0,52920.0,0.0,0.0,0.0,0.0,0.0,5,1951
365,1,22879.56,38749.56,0.0,0.0,4393.49,0.0,0.0,7,1972
366,22,44712.0,157800.0,0.0,0.0,0.0,0.0,0.0,2,1955
367,6,36120.0,63480.0,1353.31,0.0,650.0,0.0,22015.08,9,1987
368,16,34152.0,59976.0,0.0,0.0,476.77,0.0,23270.64,2,1958
369,16,22879.56,38749.56,0.0,0.0,7296.75,0.0,0.0,2,1978
370,3,22879.56,38749.56,0.0,0.0,1898.6,0.0,0.0,7,1987
371,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1971
372,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1952
373,11,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,6,1958
374,8,67656.0,150792.0,0.0,0.0,0.0,0.0,3000.16,11,1961
375,18,55788.0,195360.0,0.0,0.0,215.0,0.0,8319.75,11,1967
376,22,28152.0,66204.0,0.0,0.0,4230.42,0.0,0.0,11,1957
377,14,22879.56,38749.56,0.0,0.0,4039.6,0.0,0.0,9,1973
378,16,54648.0,77856.0,0.0,0.0,3926.59,0.0,17109.6,2,1966
379,3,22879.56,38749.56,0.0,0.0,3793.38,0.0,0.0,5,1970
380,20,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,7,1983
381,8,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,7,1956
382,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,7,1971
383,14,49512.0,66192.0,0.0,0.0,6258.36,0.0,23270.64,9,1980
384,6,59076.0,131088.0,0.0,0.0,0.0,0.0,3953.14,1,1965
385,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1983
386,18,22879.56,38749.56,0.0,0.0,4014.0,0.0,0.0,11,1982
387,4,54648.0,77856.0,0.0,0.0,1023.79,0.0,23270.64,7,1975
388,8,22879.56,38749.56,0.0,0.0,178.5,0.0,0.0,6,1970
389,2,66408.0,85752.0,0.0,0.0,0.0,0.0,23510.64,7,1964
390,16,22879.56,38749.56,0.0,0.0,3498.75,0.0,0.0,4,1972
391,18,7260.0,60312.0,0.0,0.0,5708.4,0.0,0.0,7,1958
392,2,22879.56,38749.56,0.0,0.0,3120.05,0.0,0.0,7,1985
393,20,22879.56,38749.56,0.0,0.0,6570.0,0.0,0.0,6,1988
394,10,22879.56,38749.56,0.0,0.0,1331.0,0.0,0.0,2,1960
395,14,59076.0,131088.0,0.0,0.0,17679.67,0.0,13223.79,11,1982
396,9,73212.0,73212.0,0.0,0.0,2072.03,0.0,0.0,7,1965
397,10,22879.56,38749.56,0.0,0.0,1162.7,0.0,0.0,6,1978
398,4,59076.0,131088.0,0.0,0.0,8243.76,0.0,89.64,9,1970
399,18,22879.56,38749.56,0.0,0.0,195.8,0.0,0.0,11,1953
400,1,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,4,1959
401,9,42048.0,59172.0,1306.09,0.0,1023.79,0.0,9090.12,5,1958
402,11,41028.0,72084.0,0.0,0.0,650.0,0.0,8998.68,7,1952
403,8,22879.56,38749.56,0.0,0.0,7462.0,0.0,0.0,5,1963
404,6,44712.0,157800.0,0.0,0.0,0.0,0.0,0.0,3,1963
405,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1973
406,20,92088.0,292068.0,0.0,0.0,2142.0,0.0,23270.64,3,1957
407,18,62484.0,79848.0,0.0,0.0,0.0,0.0,0.0,5,1955
408,19,22879.56,38749.56,0.0,0.0,3456.2,0.0,0.0,10,1970
409,17,23587.2,324000.0,0.0,0.0,42500.0,0.0,0.0,10,1976
410,18,44652.0,78444.0,0.0,1497.61,292.5,0.0,0.0,11,1989
411,11,22879.56,112317.84,0.0,0.0,551.6,0.0,0.0,4,1963
412,15,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,3,1967
413,19,22879.56,38749.56,0.0,0.0,312.4,0.0,0.0,6,1980
414,5,67656.0,143952.0,0.0,0.0,2956.0,0.0,9329.16,5,1960
415,19,60864.0,213120.0,0.0,0.0,54.0,0.0,9080.04,12,1983
416,12,67656.0,143952.0,0.0,15627.27,27470.4,0.0,17631.72,5,1978
417,22,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,2,1965
418,18,39456.0,73944.0,0.0,0.0,650.0,0.0,9084.24,5,1963
419,15,59076.0,131088.0,0.0,0.0,0.0,0.0,9237.72,3,1954
420,13,60864.0,213120.0,0.0,0.0,138.0,0.0,23270.64,4,1969
421,19,59076.0,131088.0,0.0,0.0,1468.0,0.0,23270.64,6,1981
422,22,44604.0,78360.0,4781.81,0.0,1392.91,0.0,23270.64,3,1984
423,13,37380.0,65700.0,0.0,0.0,-116.82,0.0,9696.1,8,1950
424,2,22879.56,38749.56,0.0,0.0,5085.3,0.0,0.0,8,1985
425,3,22879.56,38749.56,0.0,0.0,7029.0,0.0,0.0,1,1986
426,10,22879.56,38749.56,0.0,0.0,533.5,0.0,0.0,3,1972
427,9,22879.56,38749.56,0.0,0.0,5098.85,0.0,0.0,11,1956
428,20,39456.0,73944.0,857.56,0.0,650.0,0.0,17631.72,11,1973
429,8,49512.0,66192.0,0.0,0.0,1784.8,0.0,397.99,10,1956
430,2,46764.0,82152.0,0.0,139.48,0.0,0.0,23270.64,5,1967
431,9,73212.0,73212.0,0.0,0.0,1596.53,0.0,0.0,7,1968
432,0,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,3,1951
433,19,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,4,1983
434,15,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,9,1969
435,15,52464.0,125736.0,0.0,0.0,511.27,0.0,17631.72,1,1952
436,14,56316.0,98904.0,0.0,41.79,-116.34,0.0,4672.05,2,1977
437,19,22879.56,38749.56,0.0,0.0,936.1,0.0,0.0,2,1987
438,11,50148.0,71304.0,0.0,0.0,1023.79,0.0,21455.28,1,1979
439,14,22879.56,38749.56,0.0,0.0,5690.3,0.0,0.0,4,1979
440,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1989
441,3,49512.0,66192.0,0.0,0.0,2504.0,0.0,0.0,8,1980
442,18,39456.0,73944.0,0.0,0.0,650.0,0.0,23270.64,2,1986
443,9,49512.0,66192.0,0.0,0.0,797.2,0.0,67.23,8,1965
444,6,60864.0,213120.0,0.0,0.0,4009.11,0.0,21331.42,1,1959
445,18,22879.56,38749.56,0.0,0.0,2233.0,0.0,0.0,9,1959
446,2,22879.56,38749.56,0.0,0.0,3388.2,0.0,0.0,9,1970
447,19,67656.0,143952.0,0.0,0.0,10109.75,0.0,9319.08,2,1964
448,10,22879.56,38749.56,0.0,0.0,1252.9,0.0,0.0,1,1986
449,0,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,2,1958
450,6,34152.0,59976.0,0.0,0.0,406.25,0.0,17631.72,8,1963
451,12,22879.56,38749.56,0.0,0.0,7087.76,0.0,0.0,7,1981
452,12,22879.56,38749.56,0.0,0.0,1036.2,0.0,0.0,11,1986
453,12,67656.0,143952.0,0.0,0.0,3300.0,0.0,9237.72,12,1962
454,16,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,7,1950
455,9,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,10,1955
456,10,22879.56,38749.56,0.0,0.0,874.5,0.0,0.0,8,1968
457,2,59076.0,131088.0,0.0,0.0,0.0,0.0,23270.64,1,1955
458,16,28152.0,66204.0,0.0,0.0,2725.6,0.0,0.0,4,1971
459,6,77616.0,165516.0,0.0,0.0,0.0,0.0,21569.28,8,1969
460,19,44712.0,157800.0,0.0,0.0,258.0,0.0,8564.64,8,1975
461,19,22879.56,38749.56,0.0,0.0,1884.65,0.0,0.0,10,1980
462,15,23664.0,37452.0,0.0,0.0,250.0,0.0,154.94,11,1976
463,14,49512.0,66192.0,0.0,0.0,0.0,0.0,9329.16,3,1956
464,2,49512.0,66192.0,0.0,0.0,4106.8,0.0,1939.22,5,1958
465,5,22879.56,38749.56,0.0,0.0,100.1,0.0,0.0,8,1957
466,1,22879.56,38749.56,0.0,0.0,2202.52,0.0,0.0,5,1957
467,11,49512.0,66192.0,0.0,0.0,1062.93,0.0,0.0,1,1958
468,5,49512.0,66192.0,0.0,0.0,797.2,0.0,0.0,11,1954
469,19,22879.56,38749.56,0.0,0.0,129.8,0.0,0.0,5,1961
470,19,22879.56,38749.56,0.0,0.0,2868.8,0.0,0.0,3,1953
471,10,39456.0,73944.0,0.0,0.0,650.0,0.0,22710.84,5,1980
472,15,22879.56,38749.56,0.0,0.0,1918.8,0.0,0.0,3,1955
473,4,49512.0,66192.0,0.0,0.0,6883.4,0.0,2718.45,4,1979
474,21,22879.56,38749.56,0.0,0.0,881.03,0.0,0.0,11,1964
475,2,22879.56,38749.56,0.0,0.0,3923.76,0.0,0.0,5,1988
476,7,22879.56,38749.56,0.0,0.0,4200.0,0.0,0.0,11,1981
477,3,85188.0,150792.0,0.0,0.0,19755.6,0.0,22015.08,3,1979
478,14,34152.0,59976.0,0.0,0.0,650.0,0.0,8378.84,1,1974
479,8,46764.0,82152.0,0.0,0.0,650.0,0.0,12423.96,4,1961
480,15,46764.0,82152.0,0.0,0.0,2685.71,0.0,1769.64,7,1980
481,5,22879.56,38749.56,0.0,0.0,4827.9,0.0,0.0,5,1965
482,8,44604.0,78360.0,0.0,0.0,650.0,0.0,22710.84,7,1989
483,13,85188.0,150792.0,0.0,0.0,24.0,0.0,23270.64,11,1962
484,8,52464.0,125736.0,0.0,0.0,487.29,0.0,23270.64,11,1952
485,17,37380.0,65700.0,0.0,0.0,650.0,0.0,8998.68,1,1982
486,8,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,4,1966
487,6,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,2,1967
488,6,85188.0,150792.0,0.0,85.49,13192.85,0.0,19981.27,1,1979
489,17,60864.0,213120.0,0.0,0.0,915.0,0.0,9237.72,1,1975
490,19,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,12,1967
491,19,22879.56,38749.56,0.0,0.0,55.0,0.0,0.0,10,1960
492,10,59076.0,131088.0,0.0,0.0,1180.8,0.0,9467.31,4,1977
493,14,67656.0,143952.0,0.0,0.0,0.0,0.0,22.41,6,1953
494,12,22879.56,38749.56,0.0,0.0,3809.0,0.0,0.0,8,1961
495,6,22879.56,38749.56,0.0,0.0,413.6,0.0,0.0,3,1958
496,16,22879.56,38749.56,0.0,0.0,1457.5,0.0,0.0,8,1969
497,6,67656.0,126600.0,0.0,570.64,0.0,0.0,0.0,12,1981
498,10,59076.0,131088.0,0.0,0.0,2600.0,0.0,9237.72,11,1956
499,6,55332.0,103680.0,20.4,0.0,650.0,0.0,8125.56,5,1978
500,2,37380.0,65700.0,0.0,0.0,650.0,0.0,17631.72,4,1951
501,16,23587.2,324000.0,0.0,0.0,4716.0,0.0,0.0,11,1956
502,3,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,7,1983
503,11,46764.0,82152.0,0.0,0.0,0.0,0.0,0.0,2,1988
504,5,49512.0,66192.0,0.0,0.0,3819.2,0.0,713.72,6,1984
505,11,22879.56,38749.56,0.0,0.0,4272.4,0.0,0.0,11,1986
506,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,10,1951
507,1,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,11,1969
508,19,22879.56,38749.56,0.0,0.0,328.9,0.0,0.0,4,1988
509,19,22879.56,38749.56,0.0,0.0,2530.0,0.0,0.0,5,1987
510,12,22879.56,38749.56,0.0,0.0,3093.2,0.0,0.0,5,1979
511,9,59076.0,131088.0,0.0,0.0,13052.74,0.0,19511.36,9,1965
512,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1958
513,8,85188.0,150792.0,0.0,0.0,0.0,0.0,9090.12,10,1987
514,19,22879.56,38749.56,0.0,0.0,38.5,0.0,0.0,6,1973
515,19,37380.0,65700.0,126.66,0.0,650.0,0.0,9084.24,3,1959
516,18,41112.0,72204.0,0.0,0.0,0.0,0.0,0.0,3,1982
517,5,22879.56,38749.56,0.0,0.0,1886.5,0.0,0.0,2,1976
518,12,39456.0,73944.0,0.0,0.0,-128.0,0.0,512.0,12,1972
519,0,54648.0,77856.0,0.0,0.0,3805.39,0.0,23270.64,2,1987
520,2,49512.0,66192.0,0.0,0.0,0.0,0.0,6928.29,3,1957
521,14,22879.56,38749.56,0.0,0.0,198.0,0.0,0.0,5,1966
522,12,59076.0,131088.0,0.0,0.0,1426.4,0.0,0.0,8,1962
523,4,22879.56,38749.56,0.0,0.0,3372.0,0.0,0.0,9,1959
524,14,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,12,1957
525,22,59076.0,131088.0,0.0,0.0,11993.45,0.0,16365.87,3,1962
526,2,22879.56,38749.56,0.0,0.0,8390.8,0.0,0.0,4,1989
527,14,31200.0,48888.0,0.0,0.0,1630.4,0.0,23270.64,4,1954
528,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,2,1979
529,23,34152.0,59976.0,0.0,0.0,650.0,0.0,23270.64,10,1986
530,19,22879.56,38749.56,0.0,0.0,196.0,0.0,0.0,6,1958
531,8,28079.4,41432.76,0.0,0.0,136.85,0.0,0.0,4,1968
532,18,22879.56,38749.56,0.0,0.0,2730.0,0.0,0.0,9,1966
533,16,34260.0,60228.0,0.0,0.0,743.66,0.0,23270.64,11,1960
534,9,22879.56,38749.56,0.0,0.0,3675.0,0.0,0.0,3,1963
535,15,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,4,1951
536,3,59076.0,131088.0,0.0,0.0,9236.0,0.0,89.64,4,1989
537,15,22879.56,38749.56,0.0,0.0,2112.6,0.0,0.0,6,1953
538,14,22879.56,38749.56,0.0,0.0,2865.5,0.0,0.0,3,1963
539,5,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1985
540,23,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,8,1983
541,15,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,6,1961
542,16,49512.0,66192.0,0.0,0.0,6351.99,0.0,0.0,2,1981
543,2,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1978
544,19,22879.56,38749.56,0.0,0.0,23.0,0.0,0.0,11,1961
545,4,30024.0,108996.0,0.0,0.0,60.0,0.0,23270.64,4,1963
546,18,37380.0,65700.0,637.88,1167.75,1062.05,0.0,0.0,9,1973
547,18,42156.0,74076.0,0.0,0.0,0.0,0.0,0.0,11,1950
548,9,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,9,1971
549,12,50148.0,71304.0,0.0,0.0,1023.79,0.0,9329.16,6,1961
550,15,60864.0,213120.0,0.0,0.0,138.0,0.0,23270.64,8,1962
551,8,59076.0,131088.0,0.0,0.0,0.0,0.0,9319.08,8,1958
552,19,30024.0,108996.0,0.0,0.0,48.0,0.0,16177.44,1,1967
553,3,31200.0,53496.0,0.0,0.0,650.0,0.0,9329.16,10,1974
554,18,54648.0,77856.0,0.0,0.0,639.79,0.0,9683.0,2,1954
555,10,59076.0,131088.0,0.0,0.0,11532.0,0.0,6989.31,5,1987
556,13,69792.0,88488.0,6738.65,0.0,351.91,0.0,9319.08,4,1950
557,3,49512.0,311340.0,0.0,0.0,8163.31,0.0,16162.41,6,1970
558,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,7,1981
559,15,132.0,2880.0,0.0,0.0,2750.0,0.0,0.0,1,1953
560,8,22879.56,38749.56,0.0,0.0,1060.8,0.0,0.0,3,1976
561,20,14496.0,38028.0,0.0,0.0,508.02,0.0,0.0,9,1988
562,19,22879.56,38749.56,0.0,0.0,3834.0,0.0,0.0,8,1954
563,2,22879.56,38749.56,0.0,0.0,5115.0,0.0,0.0,8,1975
564,14,22879.56,38749.56,0.0,0.0,3025.0,0.0,0.0,11,1972
565,10,22879.56,38749.56,0.0,0.0,1963.5,0.0,0.0,7,1969
566,6,22879.56,38749.56,0.0,0.0,854.7,0.0,0.0,4,1974
567,20,59076.0,131088.0,0.0,0.0,2994.18,0.0,23270.64,5,1986
568,16,59076.0,131088.0,0.0,0.0,0.0,0.0,17631.72,3,1970
569,23,97968.0,132624.0,0.0,0.0,0.0,0.0,23270.64,7,1983
570,7,22879.56,38749.56,0.0,0.0,1584.0,0.0,0.0,11,1984
571,6,28080.0,52920.0,0.0,0.0,0.0,0.0,0.0,10,1980
572,6,22879.56,38749.56,0.0,0.0,1501.5,0.0,0.0,5,1984
573,14,54648.0,77856.0,0.0,257.57,650.0,0.0,2946.09,5,1974
574,3,66408.0,85752.0,0.0,1779.97,0.0,0.0,13313.79,9,1958
575,2,22879.56,38749.56,0.0,0.0,3476.0,0.0,0.0,11,1965
576,16,49512.0,66192.0,0.0,0.0,0.0,0.0,21150.73,1,1957
577,9,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,5,1976
578,19,41868.0,73548.0,2274.01,0.0,587.94,0.0,21391.0,11,1966
579,0,22879.56,38749.56,0.0,0.0,3925.14,0.0,0.0,3,1955
580,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1960
581,18,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,8,1966
582,23,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,2,1983
583,16,22879.56,38749.56,0.0,0.0,3542.0,0.0,0.0,6,1988
584,1,23587.2,324000.0,0.0,0.0,900.0,0.0,0.0,7,1970
585,12,49512.0,66192.0,0.0,0.0,7761.57,0.0,17639.19,11,1974
586,13,14496.0,38028.0,0.0,0.0,11532.0,0.0,0.0,10,1987
587,15,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,1,1953
588,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1975
589,9,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,5,1953
590,15,39456.0,73944.0,0.0,0.0,2582.0,0.0,17631.72,3,1960
591,18,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,12,1984
592,16,34152.0,59976.0,0.0,1476.14,0.0,0.0,0.0,1,1968
593,20,66408.0,85752.0,5393.03,0.0,0.0,0.0,23510.64,11,1959
594,15,23664.0,37452.0,0.0,0.0,1330.0,0.0,2231.1,10,1971
595,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,7,1960
596,16,49512.0,66192.0,0.0,0.0,5651.58,0.0,3546.94,1,1952
597,10,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,2,1966
598,2,22879.56,38749.56,0.0,0.0,2626.8,0.0,0.0,11,1979
599,10,26928.0,38172.0,0.0,0.0,1203.5,0.0,0.0,9,1971
600,3,42048.0,59172.0,0.0,0.0,1023.79,0.0,22015.08,3,1968
601,10,67656.0,143952.0,0.0,0.0,7030.4,0.0,23270.64,3,1964
602,16,22879.56,38749.56,0.0,0.0,7879.38,0.0,0.0,5,1964
603,14,52464.0,125736.0,0.0,0.0,650.0,0.0,17631.72,9,1953
604,8,56472.0,75924.0,0.0,15156.57,0.0,0.0,5388.67,5,1969
605,7,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,10,1977
606,13,22879.56,38749.56,0.0,0.0,10369.02,0.0,0.0,4,1975
607,11,22879.56,38749.56,0.0,0.0,336.0,0.0,0.0,11,1955
608,1,59076.0,131088.0,0.0,0.0,3885.57,0.0,23270.64,12,1970
609,2,31200.0,48888.0,114.53,4025.57,3394.0,0.0,5388.67,6,1984
610,19,22879.56,38749.56,0.0,0.0,2254.0,0.0,0.0,7,1980
611,7,50148.0,71304.0,0.0,0.0,1023.79,0.0,16100.52,12,1986
612,6,22879.56,38749.56,0.0,0.0,1869.75,0.0,0.0,5,1953
613,0,60396.0,113160.0,0.0,1603.05,173.75,0.0,0.0,10,1963
614,12,34152.0,59976.0,0.0,0.0,683.0,0.0,9237.72,1,1967
615,14,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,11,1987
616,18,31200.0,48888.0,802.47,0.0,711.65,0.0,23286.38,1,1961
617,6,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,5,1968
618,10,92088.0,292068.0,0.0,48207.64,296.44,0.0,10285.17,1,1955
619,0,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,7,1951
620,15,22879.56,38749.56,0.0,0.0,1802.0,0.0,0.0,7,1960
621,18,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,3,1965
622,16,85188.0,150792.0,0.0,0.0,22876.2,0.0,23270.64,6,1984
623,6,28079.4,41432.76,0.0,0.0,437.0,0.0,0.0,3,1957
624,6,49932.0,93552.0,0.0,0.0,0.0,0.0,0.0,8,1976
625,6,22879.56,38749.56,0.0,0.0,4379.5,0.0,0.0,2,1957
626,8,49512.0,66192.0,0.0,0.0,7656.94,0.0,18299.57,5,1957
627,23,22879.56,38749.56,0.0,0.0,4066.7,0.0,0.0,6,1951
628,2,67656.0,143952.0,0.0,0.0,0.0,0.0,17631.72,10,1950
629,20,97968.0,187176.0,0.0,0.0,0.0,0.0,23270.64,7,1984
630,8,34152.0,59976.0,0.0,0.0,650.0,0.0,22710.84,2,1956
631,20,49512.0,66192.0,0.0,0.0,842.8,0.0,89.64,3,1958
632,14,44712.0,157800.0,0.0,2009.45,10188.84,0.0,17631.72,9,1955
633,11,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1964
634,12,22879.56,38749.56,0.0,0.0,1459.88,0.0,0.0,4,1950
635,10,22879.56,38749.56,0.0,0.0,792.0,0.0,0.0,3,1978
636,0,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1962
637,8,97968.0,145536.0,0.0,0.0,0.0,0.0,9237.72,4,1971
638,20,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,4,1977
639,10,67656.0,143952.0,0.0,0.0,15862.2,0.0,22015.08,2,1982
640,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1950
641,19,67656.0,143952.0,0.0,0.0,7880.0,0.0,23270.64,6,1988
642,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1954
643,10,50148.0,71304.0,0.0,0.0,1023.79,0.0,8998.68,10,1979
644,8,22879.56,38749.56,0.0,0.0,2293.5,0.0,0.0,9,1955
645,23,22879.56,38749.56,0.0,0.0,3821.55,0.0,1484.84,4,1985
646,10,28080.0,52920.0,0.0,0.0,0.0,0.0,0.0,2,1964
647,15,46764.0,82152.0,0.0,4.62,0.0,0.0,0.0,10,1965
648,22,37212.0,69708.0,0.0,0.0,1155.39,0.0,17631.72,5,1957
649,22,22879.56,38749.56,0.0,0.0,97.5,0.0,0.0,3,1957
650,9,59076.0,131088.0,0.0,0.0,1035.19,0.0,3737.77,3,1969
651,23,22879.56,38749.56,0.0,0.0,3885.25,0.0,0.0,12,1984
652,22,22879.56,38749.56,0.0,0.0,178.97,0.0,0.0,9,1959
653,14,22879.56,38749.56,0.0,0.0,949.0,0.0,0.0,7,1981
654,14,85188.0,150792.0,0.0,0.0,2574.0,0.0,23270.64,4,1954
655,16,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,7,1963
656,16,52344.0,74508.0,0.0,0.0,0.0,0.0,0.0,3,1961
657,14,22879.56,38749.56,0.0,0.0,1150.52,0.0,0.0,11,1986
658,10,59076.0,131088.0,0.0,0.0,0.0,0.0,22.41,11,1973
659,15,22879.56,38749.56,397.8,0.0,0.0,0.0,0.0,9,1951
660,3,59076.0,131088.0,0.0,0.0,1351.17,0.0,0.0,4,1989
661,23,85188.0,150792.0,0.0,0.0,35075.28,0.0,23270.64,9,1978
662,2,22879.56,38749.56,0.0,0.0,1292.5,0.0,0.0,11,1954
663,9,22879.56,38749.56,0.0,0.0,5784.3,0.0,0.0,11,1958
664,10,67656.0,143952.0,0.0,0.0,8079.6,0.0,9319.08,10,1988
665,0,59076.0,131088.0,0.0,0.0,11666.56,0.0,0.0,8,1950
666,6,67656.0,143952.0,0.0,0.0,0.0,0.0,23270.64,11,1958
667,2,22879.56,38749.56,0.0,0.0,3470.5,0.0,0.0,5,1988
668,18,59076.0,131088.0,0.0,0.0,0.0,0.0,9237.72,2,1985
669,20,31200.0,48888.0,1023.89,0.0,650.0,0.0,23270.64,3,1952
670,10,59076.0,131088.0,0.0,0.0,0.0,0.0,9329.16,3,1987
671,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1958
672,2,77616.0,126600.0,0.0,0.0,0.0,0.0,744.82,4,1969
673,6,85188.0,150792.0,0.0,0.0,0.0,0.0,21569.28,1,1969
674,9,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,1,1964
675,10,37380.0,65700.0,0.0,0.0,550.81,0.0,23270.64,2,1955
676,8,22879.56,38749.56,0.0,0.0,492.0,0.0,0.0,2,1960
677,18,22879.56,38749.56,0.0,0.0,506.0,0.0,0.0,7,1962
678,6,22879.56,38749.56,0.0,0.0,1652.55,0.0,0.0,11,1977
679,4,22879.56,38749.56,0.0,0.0,2502.5,0.0,0.0,3,1986
680,1,42180.0,74076.0,0.0,0.0,325.0,0.0,9319.08,9,1970
681,9,31200.0,48888.0,2068.9,0.0,1025.51,0.0,15513.76,6,1980
682,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1962
683,14,22879.56,38749.56,0.0,0.0,7817.64,0.0,0.0,3,1982
684,23,22879.56,38749.56,0.0,0.0,1894.55,0.0,0.0,8,1988
685,15,28152.0,66204.0,560.79,0.0,0.0,0.0,0.0,10,1960
686,21,67656.0,143952.0,0.0,0.0,14371.56,0.0,23270.64,5,1972
687,1,30024.0,108996.0,0.0,0.0,583.0,0.0,9904.23,11,1979
688,18,62484.0,79848.0,111.8,22.96,0.0,0.0,0.0,9,1954
689,8,22879.56,38749.56,0.0,0.0,4280.5,0.0,0.0,6,1962
690,12,44712.0,157800.0,0.0,0.0,90.0,0.0,23270.64,10,1951
691,22,60864.0,213120.0,0.0,42419.41,226.69,0.0,23255.7,2,1967
692,22,62484.0,79848.0,107.33,0.0,2954.0,0.0,23510.64,9,1984
693,6,66408.0,85752.0,1508.85,0.0,0.0,0.0,5078.43,3,1970
694,8,22879.56,38749.56,0.0,0.0,2353.82,0.0,0.0,1,1974
695,10,37380.0,65700.0,10.71,0.0,650.0,0.0,8564.64,4,1986
696,2,41640.0,77832.0,0.0,21.09,1055.0,0.0,9028.0,3,1974
697,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,11,1975
698,18,22879.56,38749.56,0.0,0.0,154.0,0.0,0.0,4,1981
